100,78.11079322814942,0.23392857142857143,0.95,0.21785714285714283,0.25
200,74.50684177398682,0.2571428571428571,0.97,0.28928571428571426,0.225
300,71.48014915466308,0.17142857142857143,0.96,0.14285714285714285,0.2
400,69.62045585632325,0.18571428571428572,0.96,0.19642857142857142,0.175
500,68.90438438415528,0.21250000000000002,0.89,0.2,0.225
600,68.68145854949951,0.16249999999999998,0.9299999999999999,0.175,0.15
700,69.66415744781494,0.16607142857142856,0.95,0.15714285714285714,0.175
800,68.11634010314941,0.21250000000000002,0.96,0.2,0.225
900,67.812801322937,0.16428571428571428,0.9199999999999999,0.15357142857142858,0.175
1000,66.45350143432617,0.24285714285714285,0.91,0.2357142857142857,0.25
1100,66.49522216796875,0.2017857142857143,0.96,0.17857142857142858,0.225
1200,66.53304496765136,0.16785714285714287,0.9199999999999999,0.18571428571428572,0.15
1300,66.38633640289306,0.18571428571428572,0.94,0.17142857142857143,0.2
1400,66.93079452514648,0.20357142857142857,0.94,0.20714285714285716,0.2
1500,66.59560054779053,0.18035714285714285,0.9299999999999999,0.18571428571428572,0.175
1600,65.93273139953614,0.16428571428571428,0.9199999999999999,0.15357142857142858,0.175
1700,66.37793239593506,0.16964285714285715,0.9199999999999999,0.16428571428571428,0.175
1800,65.2498568725586,0.12142857142857143,0.94,0.11785714285714285,0.125
1900,64.37202667236328,0.175,0.89,0.175,0.175
2000,65.63685241699218,0.19107142857142856,0.96,0.18214285714285713,0.2
2100,64.25853870391846,0.16428571428571428,0.9199999999999999,0.17857142857142858,0.15
2200,63.58597763061523,0.17678571428571427,0.9,0.17857142857142858,0.175
2300,64.62076396942139,0.1232142857142857,0.95,0.12142857142857141,0.125
2400,64.3213048171997,0.16785714285714287,0.95,0.16071428571428573,0.175
2500,65.03078758239747,0.1464285714285714,0.9199999999999999,0.14285714285714285,0.15
2600,62.194547691345214,0.13214285714285715,0.91,0.1392857142857143,0.125
2700,62.40689258575439,0.13392857142857142,0.9199999999999999,0.14285714285714285,0.125
2800,61.26965309143066,0.12857142857142856,0.94,0.10714285714285714,0.15
2900,62.09221870422363,0.14464285714285713,0.9199999999999999,0.1392857142857143,0.15
3000,61.0673583984375,0.12857142857142856,0.9,0.13214285714285715,0.125
3100,61.116512336730956,0.11964285714285715,0.9299999999999999,0.1392857142857143,0.1
3200,61.96614849090576,0.15,0.89,0.125,0.175
3300,61.44424503326416,0.1392857142857143,0.91,0.1285714285714286,0.15
3400,60.55714302062988,0.17142857142857143,0.89,0.16785714285714287,0.175
3500,61.54362720489502,0.0875,0.94,0.1,0.075
3600,61.224945602416994,0.1232142857142857,0.9299999999999999,0.12142857142857141,0.125
3700,61.61348342895508,0.1392857142857143,0.9,0.1285714285714286,0.15
3800,60.65626735687256,0.1482142857142857,0.91,0.1464285714285714,0.15
3900,61.78392616271972,0.12678571428571428,0.9299999999999999,0.1285714285714286,0.125
4000,60.93878826141358,0.1232142857142857,0.9299999999999999,0.12142857142857141,0.125
4100,61.47572040557861,0.1142857142857143,0.9299999999999999,0.10357142857142858,0.125
4200,60.73310432434082,0.15,0.88,0.15,0.15
4300,60.53615558624268,0.14464285714285713,0.89,0.1392857142857143,0.15
4400,60.99164897918701,0.12678571428571428,0.9,0.1285714285714286,0.125
4500,60.08428276062012,0.15892857142857142,0.94,0.14285714285714285,0.175
4600,61.03931350708008,0.15,0.9199999999999999,0.15,0.15
4700,60.59417095184326,0.12678571428571428,0.87,0.1285714285714286,0.125
4800,59.262049179077145,0.1357142857142857,0.9,0.12142857142857141,0.15
4900,60.911054878234864,0.15,0.9199999999999999,0.15,0.15
5000,59.51448154449463,0.1464285714285714,0.89,0.14285714285714285,0.15
5100,59.319931182861325,0.10714285714285715,0.91,0.11428571428571428,0.1
5200,58.45030418395996,0.13035714285714287,0.91,0.13571428571428573,0.125
5300,58.02968116760254,0.1464285714285714,0.9299999999999999,0.14285714285714285,0.15
5400,59.61496425628662,0.15357142857142858,0.94,0.13214285714285715,0.175
5500,58.978826446533205,0.12857142857142856,0.89,0.13214285714285715,0.125
5600,57.89689414978027,0.12142857142857143,0.91,0.11785714285714285,0.125
5700,58.441684608459475,0.14464285714285713,0.9199999999999999,0.1392857142857143,0.15
5800,59.95999126434326,0.125,0.9199999999999999,0.125,0.125
5900,58.04395469665528,0.11785714285714287,0.9,0.13571428571428573,0.1
6000,58.14229228973389,0.12857142857142856,0.91,0.13214285714285715,0.125
6100,59.707688636779785,0.10357142857142856,0.9199999999999999,0.13214285714285715,0.075
6200,58.7012451171875,0.14107142857142857,0.91,0.13214285714285715,0.15
6300,58.41598533630371,0.11071428571428571,0.89,0.12142857142857141,0.1
6400,59.57263156890869,0.12142857142857143,0.91,0.11785714285714285,0.125
6500,58.30571849822998,0.13214285714285715,0.86,0.1392857142857143,0.125
6600,59.079945755004886,0.14107142857142857,0.88,0.15714285714285714,0.125
6700,57.25115295410156,0.12678571428571428,0.89,0.1285714285714286,0.125
6800,58.689824180603026,0.15535714285714286,0.89,0.16071428571428573,0.15
