100,25.36343500137329,0.32777777777777783,0.9700000000000001,0.3305555555555555,0.32500000000000007
200,23.591947898864746,0.29888888888888887,0.9636666666666669,0.2961111111111111,0.30166666666666664
300,22.73379761695862,0.2808333333333333,0.9466666666666668,0.27999999999999997,0.28166666666666657
400,23.006198263168336,0.3166666666666667,0.9746666666666663,0.3183333333333333,0.315
500,21.79134217262268,0.2816666666666667,0.9533333333333333,0.2866666666666667,0.27666666666666667
600,21.37091869354248,0.29500000000000004,0.9693333333333333,0.3066666666666666,0.28333333333333327
700,22.35010419845581,0.28333333333333327,0.9426666666666665,0.2883333333333332,0.2783333333333333
800,22.18903363227844,0.2791666666666667,0.9476666666666668,0.28,0.2783333333333333
900,21.324139652252196,0.2833333333333332,0.9530000000000001,0.2866666666666667,0.2800000000000001
1000,21.554105911254883,0.28694444444444434,0.9476666666666667,0.29388888888888887,0.28
1100,20.51110319137573,0.2922222222222222,0.9573333333333333,0.2911111111111111,0.2933333333333333
1200,20.678224287033082,0.2852777777777777,0.9416666666666665,0.2922222222222222,0.2783333333333333
1300,20.61725800514221,0.2700000000000001,0.9473333333333334,0.2700000000000001,0.26999999999999996
1400,20.962478895187378,0.2738888888888889,0.9470000000000003,0.27277777777777784,0.275
1500,19.93442385673523,0.2722222222222222,0.9396666666666665,0.2744444444444445,0.2700000000000001
1600,20.007233657836913,0.2775,0.9520000000000002,0.28833333333333333,0.2666666666666667
1700,19.95151403427124,0.2736111111111111,0.9426666666666665,0.2788888888888889,0.26833333333333337
1800,20.335666255950926,0.2755555555555555,0.9486666666666663,0.2761111111111111,0.27500000000000013
1900,19.775432109832764,0.2975,0.9389999999999998,0.2983333333333333,0.29666666666666663
2000,20.149523038864135,0.27888888888888885,0.9520000000000001,0.27277777777777784,0.285
2100,20.068714513778687,0.2852777777777778,0.9630000000000002,0.2988888888888888,0.27166666666666667
2200,20.28589542388916,0.2791666666666666,0.9673333333333335,0.28666666666666674,0.27166666666666667
2300,20.55281162261963,0.2872222222222222,0.968,0.3027777777777779,0.2716666666666666
2400,20.94897410392761,0.25472222222222224,0.9483333333333335,0.2594444444444445,0.25000000000000006
2500,19.43760627746582,0.28805555555555556,0.9490000000000001,0.29277777777777775,0.28333333333333327
2600,20.18302077293396,0.2622222222222222,0.9506666666666667,0.2644444444444444,0.26
2700,19.64560266494751,0.27194444444444443,0.9536666666666669,0.27388888888888896,0.26999999999999996
2800,19.783594036102294,0.25722222222222224,0.9406666666666667,0.2644444444444445,0.25000000000000006
2900,19.43288152694702,0.26222222222222225,0.9556666666666669,0.2644444444444444,0.26000000000000006
3000,19.2140159034729,0.2627777777777777,0.9450000000000001,0.26722222222222225,0.25833333333333336
3100,19.60100088596344,0.2544444444444444,0.9413333333333332,0.25388888888888894,0.255
3200,18.233216590881348,0.26277777777777783,0.9496666666666668,0.27222222222222225,0.2533333333333333
3300,18.995099706649782,0.2727777777777778,0.9456666666666668,0.2772222222222222,0.2683333333333333
3400,19.602688522338866,0.2772222222222222,0.9463333333333337,0.2794444444444445,0.275
3500,19.359318590164186,0.25833333333333336,0.9396666666666668,0.2566666666666667,0.26000000000000006
3600,19.47454249382019,0.275,0.9570000000000001,0.2783333333333334,0.27166666666666667
3700,19.420703592300416,0.2705555555555555,0.9476666666666668,0.2727777777777778,0.26833333333333337
3800,19.1733154964447,0.2758333333333333,0.9466666666666668,0.27166666666666667,0.28
3900,19.31572147369385,0.26138888888888895,0.9450000000000002,0.2611111111111112,0.26166666666666677
4000,19.94738498687744,0.26444444444444437,0.9433333333333334,0.27222222222222225,0.2566666666666667
4100,20.001749143600463,0.26499999999999996,0.9476666666666664,0.27166666666666667,0.2583333333333334
4200,19.34402412414551,0.26555555555555554,0.9533333333333334,0.2644444444444445,0.26666666666666666
4300,19.43662349700928,0.2622222222222222,0.9396666666666665,0.26777777777777784,0.25666666666666665
4400,19.50765089035034,0.2555555555555556,0.953,0.2594444444444445,0.2516666666666667
4500,18.931693153381346,0.2699999999999999,0.9480000000000001,0.28,0.26
4600,19.89489459991455,0.2719444444444444,0.9433333333333334,0.2805555555555556,0.26333333333333336
4700,18.79592658996582,0.2741666666666667,0.9333333333333333,0.2733333333333334,0.2750000000000001
4800,19.275940647125243,0.25972222222222224,0.932,0.2611111111111112,0.2583333333333334
4900,19.025842943191527,0.27361111111111114,0.9326666666666668,0.27055555555555555,0.27666666666666667
5000,18.870952768325807,0.25805555555555554,0.9393333333333334,0.2694444444444445,0.2466666666666667
5100,18.924565258026124,0.2586111111111112,0.9329999999999998,0.2572222222222223,0.26000000000000006
5200,18.963246154785157,0.2638888888888888,0.9389999999999998,0.2711111111111111,0.25666666666666665
5300,18.344232206344603,0.2738888888888889,0.9463333333333336,0.27611111111111114,0.2716666666666666
5400,18.51264355659485,0.2630555555555556,0.9476666666666664,0.26611111111111113,0.26
5500,18.676635665893556,0.2513888888888889,0.9333333333333333,0.24777777777777776,0.255
5600,19.28751712799072,0.25722222222222224,0.927,0.2544444444444445,0.26
5700,18.81542537689209,0.25861111111111107,0.9246666666666667,0.2572222222222223,0.26
5800,19.284241256713866,0.2627777777777778,0.9346666666666668,0.26222222222222225,0.26333333333333336
5900,18.890375118255616,0.25833333333333325,0.9299999999999998,0.26666666666666666,0.25
